"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"136","LVS F TULARENSIS (H192)","STAMARIL (D3)",9,69,314,78,323,"CCR1, CD68, FCER1G, TAP2, TICAM1, CD86, MYD88, TAP1, TLR7",11.54,2.79,2.10291274831981e-67,66.6771787461959
"137","LVS F TULARENSIS (H192)","STAMARIL (D60)",5,73,79,78,84,"CD74, CD86, NOD2, TAP1, TLR7",6.41,5.95,2.66643697892989e-39,38.5740686763825
"138","LVS F TULARENSIS (H192)","STAMARIL (D7)",12,66,471,78,483,"CCR1, CD68, CD74, FCER1G, LAMP3, TAP2, TICAM1, CD86, MYD88, NOD2, TAP1, TLR7",15.38,2.48,2.14068584204565e-73,72.6694470632413
"139","LVS F TULARENSIS (H336)","LVS F TULARENSIS (H48)",78,0,0,78,78,"B2M, CARD14, CCL16, CCL18, CCL19, CCL20, CCL22, CCR3, CCR6, CCR7, CD1A, CD1B, CD209, CD44, CD58, CD68, CD74, CD80, CD81, CD83, DCSTAMP, FCGR2B, HSP90B1, ICAM1, ICOS, IRAK1, IRAK1BP1, LAMP3, PYCARD, SOD2, TAP2, TICAM1, ADAMDEC1, CARD10, CARD8, CARD9, CCL17, CCL21, CCR1, CCR2, CCR4, CCR5, CD1C, CD1D, CD86, CDC42, DCP1B, DCTN2, FAS, FCER1A, FCER1G, FCGR1A, FCGR2A, FCGR3A, HLA-DMA, HLA-DMB, HLA-DQB1, HLA-DRB1, ICAM2, IRAK2, IRAK4, LILRB4, MYD88, NOD1, NOD2, TAP1, TIRAP, TLR1, TLR10, TLR2, TLR3, TLR4, TLR5, TLR6, TLR7, TLR8, TLR9, TRAF6",100,100,1,0
"140","LVS F TULARENSIS (H336)","CN54GP140 (D1)",0,78,172,78,174,"",0,0,7.47705888449713e-67,66.1262691991164
"141","LVS F TULARENSIS (H336)","CN54GP140 (D3)",0,78,74,78,74,"",0,0,2.85658504842472e-45,44.544152841265
"142","LVS F TULARENSIS (H336)","CN54GP140 (D7)",0,78,49,78,49,"",0,0,2.2864693731535e-36,35.6408346115409
"143","LVS F TULARENSIS (H336)","CN54GP140 (H6)",3,75,97,78,100,"CCR2, CD1C, FCGR3A",3.85,3,1.56647365868579e-46,45.8050769036764
"144","LVS F TULARENSIS (H336)","HIV-1 GAG-POL NEF (D1)",32,46,1994,78,2029,"CCR6, CCR7, CD44, CD68, ICAM1, LAMP3, PYCARD, TAP2, CCR1, CCR2, CCR4, CD1C, CD86, FAS, FCER1A, FCER1G, FCGR2A, HLA-DMA, HLA-DMB, HLA-DRB1, LILRB4, MYD88, NOD1, NOD2, TAP1, TLR1, TLR10, TLR2, TLR4, TLR6, TLR7, TLR8",41.03,1.58,1.98817037266543e-73,72.7015464022636
"145","LVS F TULARENSIS (H336)","HIV-1 GAG-POL NEF (D3)",6,72,136,78,142,"CCR1, FCGR3A, TAP1, TLR1, TLR2, TLR6",7.69,4.23,1.96472280244295e-50,49.7066987144292
"146","LVS F TULARENSIS (H336)","HPV-VLP (M2)",14,64,596,78,612,"CCL18, CCL19, CCL20, CD1B, CD209, CD83, ICAM1, LAMP3, PYCARD, TAP2, CCL17, NOD2, TLR1, TLR2",17.95,2.29,2.63766009303251e-76,75.578781171349
"147","LVS F TULARENSIS (H336)","INFLUENZA (D1)",0,78,26,78,26,"",0,0,4.43439020984212e-25,24.3531660932412
"148","LVS F TULARENSIS (H336)","PANDEMRIX (D1)",11,67,10,78,21,"CD86, HLA-DRB1, MYD88, NOD2, TAP1, TLR1, TLR2, TLR4, TLR6, TLR7, TLR8",14.1,52.38,7.81439866738761e-08,7.10710443613274
"149","LVS F TULARENSIS (H336)","FLUARIX FLUVIRIN (D3)",9,69,1046,78,1061,"ICOS, CCR2, CCR5, CD86, CDC42, FCER1G, ICAM2, TLR5, TLR8",11.54,0.85,8.25701608024723e-101,100.08317686963
"150","LVS F TULARENSIS (H336)","INFLUENZA (D3)",4,74,36,78,40,"TLR3, TLR4, TLR7, TLR9",5.13,10,1.51357006408267e-25,24.8199974704853
"151","LVS F TULARENSIS (H336)","PANDEMRIX (D3)",2,76,3,78,5,"TLR3, TLR7",2.56,40,0.000117205813408345,3.93105084677739
"152","LVS F TULARENSIS (H336)","PANDEMRIX (D30)",2,76,4,78,6,"TLR7, TLR9",2.56,33.33,8.57603512743987e-06,5.06671344877746
"153","LVS F TULARENSIS (H336)","FLUARIX FLUVIRIN (D7)",4,74,844,78,860,"CD83, HSP90B1, ICAM1, TRAF6",5.13,0.47,3.90122013083033e-105,104.408799543431
"154","LVS F TULARENSIS (H336)","INFLUENZA (D7)",0,78,72,78,72,"",0,0,1.21370492468426e-44,43.9158868858785
"155","LVS F TULARENSIS (H336)","PANDEMRIX (D7)",0,78,33,78,33,"",0,0,5.57770713762491e-29,28.2535442924817
"156","LVS F TULARENSIS (H336)","INACTIVATED INFLUENZA (D0)",0,78,5,78,5,"",0,0,3.44419081423288e-08,7.4629127958732
"157","LVS F TULARENSIS (H336)","FLUZONE (D1)",1,77,11,78,13,"FCGR1A",1.28,7.69,3.28589988907638e-13,12.4833456722716
"158","LVS F TULARENSIS (H336)","FLUZONE (D30)",0,78,16,78,16,"",0,0,2.17898593103847e-18,17.6617455738346
"159","LVS F TULARENSIS (H336)","FLUZONE (D7)",0,78,23,78,23,"",0,0,3.10584690297339e-23,22.5078199558298
"160","LVS F TULARENSIS (H336)","FLUMIST (D3)",12,66,1226,78,1245,"CD44, PYCARD, CARD9, CD86, CDC42, DCTN2, FCER1G, HLA-DMB, HLA-DRB1, MYD88, TLR7, TLR8",15.38,0.96,3.10464130147591e-99,98.5079885693323
"161","LVS F TULARENSIS (H336)","FLUMIST (D7)",14,64,2389,78,2445,"CD58, CD83, ICAM1, ICOS, SOD2, CARD8, CCR2, CD1C, CD1D, CDC42, DCP1B, ICAM2, TLR5, TRAF6",17.95,0.57,2.35918113046792e-113,112.627238714077
"162","LVS F TULARENSIS (H336)","FLUMIST (D1)",0,78,15,78,15,"",0,0,1.28015423448512e-17,16.8927377028908
"163","LVS F TULARENSIS (H336)","FLUENZ (D3-4)",1,77,5,78,6,"TLR1",1.28,16.67,2.06651448853974e-07,6.68476154548956
"164","LVS F TULARENSIS (H336)","FLUMIST (D30)",0,78,15,78,15,"",0,0,1.28015423448512e-17,16.8927377028908
"165","LVS F TULARENSIS (H336)","FLUENZ (D6-7)",0,78,9,78,9,"",0,0,1.94963393418534e-12,11.7100469246824
"166","LVS F TULARENSIS (H336)","MENACTRA (D3)",3,75,43,78,48,"CCL20, CARD9, TLR4",3.85,6.25,1.28306857723322e-29,28.8917501309064
"167","LVS F TULARENSIS (H336)","MENACTRA (D7)",1,77,13,78,14,"HSP90B1",1.28,7.14,7.30199975350313e-15,14.136558186047
"168","LVS F TULARENSIS (H336)","WETVAX (D2-4)",5,73,96,78,101,"FCGR2B, ICAM1, SOD2, FCGR1A, FCGR3A",6.41,4.95,1.38437109586359e-43,42.8587474768714
"169","LVS F TULARENSIS (H336)","WETVAX (D5-7)",18,60,456,78,520,"CCR7, CD74, FCGR2B, ICAM1, SOD2, TAP2, CCR1, CD1C, FAS, FCGR1A, FCGR3A, HLA-DQB1, HLA-DRB1, MYD88, TAP1, TLR1, TLR2, TLR8",23.08,3.46,1.2341511712133e-63,62.9086316403006
"170","LVS F TULARENSIS (H336)","WETVAX (D50-60)",6,72,307,78,314,"SOD2, CCR2, CD1C, ICAM2, TLR5, TLR8",7.69,1.91,1.33027388012545e-71,70.8760589361893
"171","LVS F TULARENSIS (H336)","MVA85A (D2)",7,71,60,78,67,"CD68, ICAM1, PYCARD, FCGR1A, TLR1, TLR6, TLR8",8.97,10.45,1.18457332102522e-31,30.9264380527705
"172","LVS F TULARENSIS (H336)","ZOSTAVAX (D1)",0,78,14,78,14,"",0,0,7.93695625380775e-17,16.1003460133925
"173","LVS F TULARENSIS (H336)","ZOSTAVAX (D3)",0,78,7,78,7,"",0,0,2.02599459660757e-10,9.69336171725148
"174","LVS F TULARENSIS (H336)","YF VAX (ANY)",0,78,29,78,29,"",0,0,8.16346919251472e-27,26.088125241861
"175","LVS F TULARENSIS (H336)","YF17D (D3)",2,76,44,78,94,"LAMP3, TLR7",2.56,2.13,3.15508666532755e-31,30.5009887068615
"176","LVS F TULARENSIS (H336)","YF VAX (D4-7)",5,73,596,78,601,"CD74, CCR5, CD86, FCGR3A, TAP1",6.41,0.83,1.73871257793339e-92,91.7597722041585
"177","LVS F TULARENSIS (H336)","STAMARIL (D10)",5,73,298,78,303,"TAP2, CCR1, FCER1A, TAP1, TLR7",6.41,1.65,1.72967258502926e-72,71.7620360980114
"178","LVS F TULARENSIS (H336)","STAMARIL (D14)",1,77,69,78,70,"HSP90B1",1.28,1.43,7.85346860303324e-42,41.1049384881659
"179","LVS F TULARENSIS (H336)","STAMARIL (D28)",2,76,38,78,40,"FCER1G, MYD88",2.56,5,1.36153229152864e-28,27.8659720540182
"180","LVS F TULARENSIS (H336)","STAMARIL (D3)",9,69,314,78,323,"CD68, TAP2, TICAM1, CCR1, CD86, FCER1G, MYD88, TAP1, TLR7",11.54,2.79,2.10291274831981e-67,66.6771787461959
"181","LVS F TULARENSIS (H336)","STAMARIL (D60)",5,73,79,78,84,"CD74, CD86, NOD2, TAP1, TLR7",6.41,5.95,2.66643697892989e-39,38.5740686763825
"182","LVS F TULARENSIS (H336)","STAMARIL (D7)",12,66,471,78,483,"CD68, CD74, LAMP3, TAP2, TICAM1, CCR1, CD86, FCER1G, MYD88, NOD2, TAP1, TLR7",15.38,2.48,2.14068584204565e-73,72.6694470632413
"183","LVS F TULARENSIS (H48)","CN54GP140 (D1)",0,78,172,78,174,"",0,0,7.47705888449713e-67,66.1262691991164
"184","LVS F TULARENSIS (H48)","CN54GP140 (D3)",0,78,74,78,74,"",0,0,2.85658504842472e-45,44.544152841265
"185","LVS F TULARENSIS (H48)","CN54GP140 (D7)",0,78,49,78,49,"",0,0,2.2864693731535e-36,35.6408346115409
"186","LVS F TULARENSIS (H48)","CN54GP140 (H6)",3,75,97,78,100,"CCR2, CD1C, FCGR3A",3.85,3,1.56647365868579e-46,45.8050769036764
"187","LVS F TULARENSIS (H48)","HIV-1 GAG-POL NEF (D1)",32,46,1994,78,2029,"CCR4, CCR6, CCR7, LAMP3, PYCARD, TAP2, CCR1, CCR2, CD1C, CD44, CD68, CD86, FAS, FCER1A, FCER1G, FCGR2A, HLA-DMA, HLA-DMB, HLA-DRB1, ICAM1, LILRB4, MYD88, NOD1, NOD2, TAP1, TLR1, TLR10, TLR2, TLR4, TLR6, TLR7, TLR8",41.03,1.58,1.98817037266543e-73,72.7015464022636
"188","LVS F TULARENSIS (H48)","HIV-1 GAG-POL NEF (D3)",6,72,136,78,142,"CCR1, FCGR3A, TAP1, TLR1, TLR2, TLR6",7.69,4.23,1.96472280244295e-50,49.7066987144292
"189","LVS F TULARENSIS (H48)","HPV-VLP (M2)",14,64,596,78,612,"CCL18, CCL19, CD83, LAMP3, PYCARD, TAP2, CCL17, CCL20, CD1B, CD209, ICAM1, NOD2, TLR1, TLR2",17.95,2.29,2.63766009303251e-76,75.578781171349
"190","LVS F TULARENSIS (H48)","INFLUENZA (D1)",0,78,26,78,26,"",0,0,4.43439020984212e-25,24.3531660932412
"191","LVS F TULARENSIS (H48)","PANDEMRIX (D1)",11,67,10,78,21,"CD86, HLA-DRB1, MYD88, NOD2, TAP1, TLR1, TLR2, TLR4, TLR6, TLR7, TLR8",14.1,52.38,7.81439866738761e-08,7.10710443613274
"192","LVS F TULARENSIS (H48)","FLUARIX FLUVIRIN (D3)",9,69,1046,78,1061,"ICOS, CCR2, CCR5, CD86, CDC42, FCER1G, ICAM2, TLR5, TLR8",11.54,0.85,8.25701608024723e-101,100.08317686963
"193","LVS F TULARENSIS (H48)","INFLUENZA (D3)",4,74,36,78,40,"TLR3, TLR4, TLR7, TLR9",5.13,10,1.51357006408267e-25,24.8199974704853
"194","LVS F TULARENSIS (H48)","PANDEMRIX (D3)",2,76,3,78,5,"TLR3, TLR7",2.56,40,0.000117205813408345,3.93105084677739
"195","LVS F TULARENSIS (H48)","PANDEMRIX (D30)",2,76,4,78,6,"TLR7, TLR9",2.56,33.33,8.57603512743987e-06,5.06671344877746
"196","LVS F TULARENSIS (H48)","FLUARIX FLUVIRIN (D7)",4,74,844,78,860,"CD83, HSP90B1, ICAM1, TRAF6",5.13,0.47,3.90122013083033e-105,104.408799543431
"197","LVS F TULARENSIS (H48)","INFLUENZA (D7)",0,78,72,78,72,"",0,0,1.21370492468426e-44,43.9158868858785
"198","LVS F TULARENSIS (H48)","PANDEMRIX (D7)",0,78,33,78,33,"",0,0,5.57770713762491e-29,28.2535442924817
"199","LVS F TULARENSIS (H48)","INACTIVATED INFLUENZA (D0)",0,78,5,78,5,"",0,0,3.44419081423288e-08,7.4629127958732
"200","LVS F TULARENSIS (H48)","FLUZONE (D1)",1,77,11,78,13,"FCGR1A",1.28,7.69,3.28589988907638e-13,12.4833456722716
"201","LVS F TULARENSIS (H48)","FLUZONE (D30)",0,78,16,78,16,"",0,0,2.17898593103847e-18,17.6617455738346
"202","LVS F TULARENSIS (H48)","FLUZONE (D7)",0,78,23,78,23,"",0,0,3.10584690297339e-23,22.5078199558298
"203","LVS F TULARENSIS (H48)","FLUMIST (D3)",12,66,1226,78,1245,"CARD9, PYCARD, CD44, CD86, CDC42, DCTN2, FCER1G, HLA-DMB, HLA-DRB1, MYD88, TLR7, TLR8",15.38,0.96,3.10464130147591e-99,98.5079885693323
"204","LVS F TULARENSIS (H48)","FLUMIST (D7)",14,64,2389,78,2445,"CD83, ICOS, CARD8, CCR2, CD1C, CD1D, CD58, CDC42, DCP1B, ICAM1, ICAM2, SOD2, TLR5, TRAF6",17.95,0.57,2.35918113046792e-113,112.627238714077
"205","LVS F TULARENSIS (H48)","FLUMIST (D1)",0,78,15,78,15,"",0,0,1.28015423448512e-17,16.8927377028908
"206","LVS F TULARENSIS (H48)","FLUENZ (D3-4)",1,77,5,78,6,"TLR1",1.28,16.67,2.06651448853974e-07,6.68476154548956
"207","LVS F TULARENSIS (H48)","FLUMIST (D30)",0,78,15,78,15,"",0,0,1.28015423448512e-17,16.8927377028908
"208","LVS F TULARENSIS (H48)","FLUENZ (D6-7)",0,78,9,78,9,"",0,0,1.94963393418534e-12,11.7100469246824
"209","LVS F TULARENSIS (H48)","MENACTRA (D3)",3,75,43,78,48,"CARD9, CCL20, TLR4",3.85,6.25,1.28306857723322e-29,28.8917501309064
"210","LVS F TULARENSIS (H48)","MENACTRA (D7)",1,77,13,78,14,"HSP90B1",1.28,7.14,7.30199975350313e-15,14.136558186047
"211","LVS F TULARENSIS (H48)","WETVAX (D2-4)",5,73,96,78,101,"FCGR1A, FCGR2B, FCGR3A, ICAM1, SOD2",6.41,4.95,1.38437109586359e-43,42.8587474768714
"212","LVS F TULARENSIS (H48)","WETVAX (D5-7)",18,60,456,78,520,"CCR7, FCGR1A, TAP2, CCR1, CD1C, CD74, FAS, FCGR2B, FCGR3A, HLA-DQB1, HLA-DRB1, ICAM1, MYD88, SOD2, TAP1, TLR1, TLR2, TLR8",23.08,3.46,1.2341511712133e-63,62.9086316403006
"213","LVS F TULARENSIS (H48)","WETVAX (D50-60)",6,72,307,78,314,"CCR2, CD1C, ICAM2, SOD2, TLR5, TLR8",7.69,1.91,1.33027388012545e-71,70.8760589361893
"214","LVS F TULARENSIS (H48)","MVA85A (D2)",7,71,60,78,67,"FCGR1A, PYCARD, CD68, ICAM1, TLR1, TLR6, TLR8",8.97,10.45,1.18457332102522e-31,30.9264380527705
"215","LVS F TULARENSIS (H48)","ZOSTAVAX (D1)",0,78,14,78,14,"",0,0,7.93695625380775e-17,16.1003460133925
"216","LVS F TULARENSIS (H48)","ZOSTAVAX (D3)",0,78,7,78,7,"",0,0,2.02599459660757e-10,9.69336171725148
"217","LVS F TULARENSIS (H48)","YF VAX (ANY)",0,78,29,78,29,"",0,0,8.16346919251472e-27,26.088125241861
"218","LVS F TULARENSIS (H48)","YF17D (D3)",2,76,44,78,94,"LAMP3, TLR7",2.56,2.13,3.15508666532755e-31,30.5009887068615
"219","LVS F TULARENSIS (H48)","YF VAX (D4-7)",5,73,596,78,601,"CCR5, CD74, CD86, FCGR3A, TAP1",6.41,0.83,1.73871257793339e-92,91.7597722041585
"220","LVS F TULARENSIS (H48)","STAMARIL (D10)",5,73,298,78,303,"TAP2, CCR1, FCER1A, TAP1, TLR7",6.41,1.65,1.72967258502926e-72,71.7620360980114
"221","LVS F TULARENSIS (H48)","STAMARIL (D14)",1,77,69,78,70,"HSP90B1",1.28,1.43,7.85346860303324e-42,41.1049384881659
"222","LVS F TULARENSIS (H48)","STAMARIL (D28)",2,76,38,78,40,"FCER1G, MYD88",2.56,5,1.36153229152864e-28,27.8659720540182
"223","LVS F TULARENSIS (H48)","STAMARIL (D3)",9,69,314,78,323,"TAP2, CCR1, CD68, CD86, FCER1G, MYD88, TAP1, TICAM1, TLR7",11.54,2.79,2.10291274831981e-67,66.6771787461959
"224","LVS F TULARENSIS (H48)","STAMARIL (D60)",5,73,79,78,84,"CD74, CD86, NOD2, TAP1, TLR7",6.41,5.95,2.66643697892989e-39,38.5740686763825
"225","LVS F TULARENSIS (H48)","STAMARIL (D7)",12,66,471,78,483,"LAMP3, TAP2, CCR1, CD68, CD74, CD86, FCER1G, MYD88, NOD2, TAP1, TICAM1, TLR7",15.38,2.48,2.14068584204565e-73,72.6694470632413
"226","CN54GP140 (D1)","CN54GP140 (D3)",25,147,49,174,74,"AMY1B, ARTN, BMP8B, CAMK1G, CASTOR1, HBE1, IGFBP1, ING3, LINC01618, PCYOX1, PKP2, RFX4, STAR, TMEM191A, TMEM70, TMSB4X, TTC30A, ZNF320, ZNF93, AFF4, DPEP2, WLS, PPP1CA, WAS, ZAN",14.37,33.78,9.01881582403011e-31,30.0448504818428
"227","CN54GP140 (D1)","CN54GP140 (D7)",24,148,25,174,49,"AMY1B, BMP8B, C9orf64, CAMK2A, GOLGA6L7, HBE1, IGFBP1, ING3, ITM2B, KCTD7, PCYOX1, RASSF6, RFX4, SIGLEC6, SOD2-OT1, STAR, TMEM191A, TMEM70, TMSB4X, TTC30A, ZNF160, ZNF320, ZNF93, IDH3B",13.79,48.98,2.09105459744198e-18,17.679634627604
"228","CN54GP140 (D1)","CN54GP140 (H6)",9,163,91,174,100,"C4orf3, NALF2, FUT8-AS1, ING3, PCYOX1, RASSF6, TMSB4X, FRA10AC1, IDH3B",5.17,9,7.96945539460726e-61,60.0985713557931
"229","CN54GP140 (D1)","HIV-1 GAG-POL NEF (D1)",10,162,2016,174,2029,"KCTD7, PCYOX1, RPS18, ATP6V1B2, DPEP2, GBA1, , NDRG3, SORL1, WAS",5.75,0.49,2.17031835757744e-234,233.663476556106
"230","CN54GP140 (D1)","HIV-1 GAG-POL NEF (D3)",0,172,142,174,142,"",0,0,2.78491409800769e-93,92.5551881963023
"231","CN54GP140 (D1)","HPV-VLP (M2)",8,164,602,174,612,"MAPK8IP2, PCYOX1, ACO2, AFF4, DPEP2, , SORL1, STX2",4.6,1.31,1.15367599763471e-159,158.937916142824
"232","CN54GP140 (D1)","INFLUENZA (D1)",0,172,26,174,26,"",0,0,4.34430202772642e-33,32.3620799890326
"233","CN54GP140 (D1)","PANDEMRIX (D1)",0,172,21,174,21,"",0,0,1.59172751932563e-28,27.7981312751546
"234","CN54GP140 (D1)","FLUARIX FLUVIRIN (D3)",17,155,1038,174,1061,"AMY1B, GIMAP2, IER3IP1, MRPL15, AFF4, ARF3, ATP6V1B2, BANP, CAP1, CBL, DPP8, FOXJ3, GBA1, , PPP1CA, SON, SORL1",9.77,1.6,2.6617514643651e-177,176.574832498333
"235","CN54GP140 (D1)","INFLUENZA (D3)",0,172,40,174,40,"",0,0,3.67917706349169e-44,43.4342493108786
"236","CN54GP140 (D1)","PANDEMRIX (D3)",0,172,5,174,5,"",0,0,7.31243320000865e-10,9.13593808822602
"237","CN54GP140 (D1)","PANDEMRIX (D30)",0,172,6,174,6,"",0,0,2.46486512359843e-11,10.6082068401513
"238","CN54GP140 (D1)","FLUARIX FLUVIRIN (D7)",7,165,841,174,860,"PRDX4, ANTXR2, ARF1, DPEP2, , SEC23B, VPS8",4.02,0.81,6.98522256774935e-183,182.155819751553
"239","CN54GP140 (D1)","INFLUENZA (D7)",1,171,71,174,72,"",0.57,1.39,2.26722721032123e-61,60.644504954843
"240","CN54GP140 (D1)","PANDEMRIX (D7)",0,172,33,174,33,"",0,0,6.81829999755591e-39,38.1663238942164
"241","CN54GP140 (D1)","INACTIVATED INFLUENZA (D0)",0,172,5,174,5,"",0,0,7.31243320000865e-10,9.13593808822602
"242","CN54GP140 (D1)","FLUZONE (D1)",0,172,12,174,13,"",0,0,4.58831489542091e-19,18.3383467841773
"243","CN54GP140 (D1)","FLUZONE (D30)",0,172,16,174,16,"",0,0,1.65672992597369e-23,22.7807482829018
"244","CN54GP140 (D1)","FLUZONE (D7)",0,172,23,174,23,"",0,0,2.12903548712336e-30,29.6718170996075
"245","CN54GP140 (D1)","FLUMIST (D3)",19,153,1219,174,1245,"BOLA2, CAPZA1, PRDX4, SRGAP2C, SUMO1, GRK2, AFF4, ATP6V1B2, CBL, DPP8, , KAT6A, PGD, SAP130, SH2D3C, SON, SORL1, TAF4, ZNF106",10.92,1.53,1.21923644205373e-183,182.913912065077
"246","CN54GP140 (D1)","FLUMIST (D7)",26,146,2377,174,2445,"AMY1B, EID3, GIMAP2, IER3IP1, ING3, MRPL15, MTX2, PCYOX1, SRGAP2C, TMEM70, ACLY, ARF1, ARHGAP30, ATP6AP1, CREBBP, FLII, , MTMR3, PRRC2C, RASSF5, RCSD1, SEC23B, SON, UBA1, VPS8, ZNF106",14.94,1.06,1.70795075307479e-211,210.767524655881
"247","CN54GP140 (D1)","FLUMIST (D1)",0,172,15,174,15,"",0,0,1.94665766301909e-22,21.710710416294
"248","CN54GP140 (D1)","FLUENZ (D3-4)",0,172,6,174,6,"",0,0,2.46486512359843e-11,10.6082068401513
"249","CN54GP140 (D1)","FLUMIST (D30)",1,171,14,174,15,"",0.57,6.67,3.6402498298457e-20,19.4388688097575
"250","CN54GP140 (D1)","FLUENZ (D6-7)",0,172,9,174,9,"",0,0,2.13019610052026e-15,14.6715804146581
"251","CN54GP140 (D1)","MENACTRA (D3)",0,172,46,174,48,"",0,0,2.47784136321466e-48,47.6059265015459
"252","CN54GP140 (D1)","MENACTRA (D7)",1,171,13,174,14,"",0.57,7.14,4.51390978900867e-19,18.3454471245953
"253","CN54GP140 (D1)","WETVAX (D2-4)",0,172,101,174,101,"",0,0,1.50078566190556e-77,76.8236813280755
"254","CN54GP140 (D1)","WETVAX (D5-7)",6,166,468,174,520,"ITM2B, RPS18, ATP6V1B2, , KAT6A, SORL1",3.45,1.15,7.30176149945523e-148,147.1365723567
"255","CN54GP140 (D1)","WETVAX (D50-60)",5,167,308,174,314,"ATP6V1B2, GBA1, , LASP1, SH2D3C",2.87,1.59,6.22413887556719e-125,124.205920725752
"256","CN54GP140 (D1)","MVA85A (D2)",1,171,66,174,67,"",0.57,1.49,1.09773113264032e-58,57.9595040186377
"257","CN54GP140 (D1)","ZOSTAVAX (D1)",0,172,14,174,14,"",0,0,2.42683321989713e-21,20.6149600688132
"258","CN54GP140 (D1)","ZOSTAVAX (D3)",0,172,7,174,7,"",0,0,9.63913735485419e-13,12.0159618311169
"259","CN54GP140 (D1)","YF VAX (ANY)",0,172,29,174,29,"",0,0,1.1905857353418e-35,34.9242393251267
"260","CN54GP140 (D1)","YF17D (D3)",0,172,46,174,94,"",0,0,2.47784136321466e-48,47.6059265015459
"261","CN54GP140 (D1)","YF VAX (D4-7)",4,168,597,174,601,"H3-4, ARHGAP1, BANP, MAP7D1",2.3,0.67,4.82234034529579e-167,166.316742141767
"262","CN54GP140 (D1)","STAMARIL (D10)",3,169,300,174,303,"WLS, , SORL1",1.72,0.99,4.23846797286423e-127,126.372791094154
"263","CN54GP140 (D1)","STAMARIL (D14)",1,171,69,174,70,"PRDX4",0.57,1.43,2.60810961130973e-60,59.5836741604146
"264","CN54GP140 (D1)","STAMARIL (D28)",0,172,40,174,40,"",0,0,3.67917706349169e-44,43.4342493108786
"265","CN54GP140 (D1)","STAMARIL (D3)",3,169,320,174,323,"RPS18, WLS, SORL1",1.72,0.93,7.60613610176556e-131,130.118835907728
"266","CN54GP140 (D1)","STAMARIL (D60)",0,172,84,174,84,"",0,0,8.24699028689948e-70,69.0837045169378
"267","CN54GP140 (D1)","STAMARIL (D7)",5,167,478,174,483,"RPS18, CAP1, WLS, , SORL1",2.87,1.04,4.63043995999659e-151,150.334377742649
"268","CN54GP140 (D3)","CN54GP140 (D7)",17,57,32,74,49,"AMY1B, BMP8B, RTL8B, FRMPD2B, HBE1, IGFBP1, ING3, PCYOX1, RFX4, SCX, STAR, TMEM191A, TMEM70, TMSB4X, TTC30A, ZNF320, ZNF93",22.97,34.69,4.93509918013826e-15,14.3067041149388
"269","CN54GP140 (D3)","CN54GP140 (H6)",3,71,97,74,100,"ING3, PCYOX1, TMSB4X",4.05,3,4.14595667846824e-45,44.3823752402066
"270","CN54GP140 (D3)","HIV-1 GAG-POL NEF (D1)",4,70,2022,74,2029,"CHMP2A, DPEP2, WAS, PCYOX1",5.41,0.2,1.40593681739971e-126,125.85203419601
"271","CN54GP140 (D3)","HIV-1 GAG-POL NEF (D3)",0,74,142,74,142,"",0,0,8.89777434335441e-60,59.0507186126
"272","CN54GP140 (D3)","HPV-VLP (M2)",7,67,603,74,612,"AFF4, DPEP2, MAEA, PGAM1, RAI2, SCAND1, PCYOX1",9.46,1.14,4.31417068333162e-85,84.3651026767201
"273","CN54GP140 (D3)","INFLUENZA (D1)",0,74,26,74,26,"",0,0,1.42943967737667e-24,23.8448341672281
"274","CN54GP140 (D3)","PANDEMRIX (D1)",0,74,21,74,21,"",0,0,1.63604390847203e-21,20.7862050448265
"275","CN54GP140 (D3)","FLUARIX FLUVIRIN (D3)",7,67,1048,74,1061,"AFF4, CORO1A, HBP1, OSTF1, PPP1CA, RAB7A, AMY1B",9.46,0.66,2.19200485016546e-100,99.6591584892398
"276","CN54GP140 (D3)","INFLUENZA (D3)",0,74,40,74,40,"",0,0,1.06109333759761e-31,30.9742464123091
"277","CN54GP140 (D3)","PANDEMRIX (D3)",0,74,5,74,5,"",0,0,4.43704640906506e-08,7.35290602877827
"278","CN54GP140 (D3)","PANDEMRIX (D30)",0,74,6,74,6,"",0,0,3.3277848067988e-09,8.47784476538657
"279","CN54GP140 (D3)","FLUARIX FLUVIRIN (D7)",2,72,846,74,860,"DPEP2, NUDT5",2.7,0.23,1.16121348431779e-105,104.935087929669
"280","CN54GP140 (D3)","INFLUENZA (D7)",0,74,72,74,72,"",0,0,1.7238898324803e-43,42.7634904918029
"281","CN54GP140 (D3)","PANDEMRIX (D7)",0,74,33,74,33,"",0,0,2.34186276430729e-28,27.6304385586447
"282","CN54GP140 (D3)","INACTIVATED INFLUENZA (D0)",0,74,5,74,5,"",0,0,4.43704640906506e-08,7.35290602877827
"283","CN54GP140 (D3)","FLUZONE (D1)",0,74,12,74,13,"",0,0,6.5401254009687e-15,14.1844139243934
"284","CN54GP140 (D3)","FLUZONE (D30)",0,74,16,74,16,"",0,0,4.6583730484868e-18,17.3317657355497
"285","CN54GP140 (D3)","FLUZONE (D7)",0,74,23,74,23,"",0,0,8.8900152243003e-23,22.0510974952926
